Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000144228	ENST00000280098	SPOPL
ENSG00000181399	ENST00000320205	AC097523.4
ENSG00000186795	ENST00000334549	KCNK18
ENSG00000213218	ENST00000392886	CSH2
ENSG00000213218	ENST00000345366	CSH2
ENSG00000213218	ENST00000336844	CSH2
ENSG00000213169	ENST00000392691	AC069218.13
ENSG00000148704	ENST00000277905	VAX1
ENSG00000148704	ENST00000369206	VAX1
ENSG00000150540	ENST00000280097	HNMT
ENSG00000150540	ENST00000329366	HNMT
ENSG00000150540	ENST00000280096	HNMT
ENSG00000121966	ENST00000241393	CXCR4
ENSG00000203275	ENST00000366106	AL590226.23
ENSG00000149397	ENST00000278715	HMBS
ENSG00000149397	ENST00000392841	HMBS
ENSG00000144962	ENST00000351008	SPATA16
ENSG00000112159	ENST00000369393	MDN1
ENSG00000112159	ENST00000369357	MDN1
ENSG00000083099	ENST00000195656	LYRM2
ENSG00000087191	ENST00000310144	PSMC5
ENSG00000087191	ENST00000375812	PSMC5
ENSG00000025039	ENST00000369415	RRAGD
ENSG00000025039	ENST00000359203	RRAGD
ENSG00000188309	ENST00000342942	AC016825.12
ENSG00000115866	ENST00000264161	DARS
ENSG00000165863	ENST00000388884	C10orf82
ENSG00000165863	ENST00000369210	C10orf82
ENSG00000149428	ENST00000353883	HYOU1
ENSG00000149428	ENST00000404233	HYOU1
ENSG00000198833	ENST00000361333	NCUBE1
ENSG00000139405	ENST00000266813	C12orf52
ENSG00000139405	ENST00000299731	C12orf52
ENSG00000104960	ENST00000221557	PTOV1
ENSG00000104960	ENST00000391842	PTOV1
ENSG00000209274	ENST00000386539	AL121833.10
ENSG00000033050	ENST00000222388	ABCF2
ENSG00000033050	ENST00000287844	ABCF2
ENSG00000173660	ENST00000311672	UQCRH
ENSG00000165688	ENST00000371717	PMPCA
ENSG00000165688	ENST00000371720	PMPCA
ENSG00000108592	ENST00000336599	FTSJ3
ENSG00000114346	ENST00000392692	ECT2
ENSG00000114346	ENST00000232458	ECT2
ENSG00000208518	ENST00000385783	AC007919.18
ENSG00000118181	ENST00000236900	RPS25
ENSG00000187021	ENST00000358834	PNLIPRP1
ENSG00000187021	ENST00000369211	PNLIPRP1
ENSG00000197300	ENST00000359641	AP003392.2
ENSG00000146926	ENST00000377867	ASB10
ENSG00000146926	ENST00000275838	ASB10
ENSG00000076003	ENST00000264156	MCM6
ENSG00000144959	ENST00000273512	AADACL1
ENSG00000164897	ENST00000392818	TMUB1
ENSG00000164897	ENST00000297533	TMUB1
ENSG00000186166	ENST00000334418	CCDC84
ENSG00000211315	ENST00000388580	AP003392.2
ENSG00000175535	ENST00000369221	PNLIP
ENSG00000212498	ENST00000391196	SNORD86
ENSG00000121858	ENST00000382750	TNFSF10
ENSG00000121858	ENST00000241261	TNFSF10
ENSG00000115850	ENST00000264162	LCT
ENSG00000207458	ENST00000384727	AL356217.30
ENSG00000132128	ENST00000371972	LRRC41
ENSG00000132128	ENST00000254454	LRRC41
ENSG00000132128	ENST00000343304	LRRC41
ENSG00000176302	ENST00000317011	FOXR1
ENSG00000211279	ENST00000388544	AP004609.1
ENSG00000110375	ENST00000264031	UPK2
ENSG00000203837	ENST00000369230	PNLIPRP3
ENSG00000211276	ENST00000388541	AP004609.1
ENSG00000205433	ENST00000380054	AC011328.11
ENSG00000146276	ENST00000369451	GABRR1
ENSG00000182645	ENST00000333254	C10orf96
ENSG00000198231	ENST00000359353	DDX42
ENSG00000198231	ENST00000389924	DDX42
ENSG00000085999	ENST00000371975	RAD54L
ENSG00000186174	ENST00000392849	BCL9L
ENSG00000186174	ENST00000334801	BCL9L
ENSG00000171357	ENST00000307185	C1orf190
ENSG00000171357	ENST00000371980	C1orf190
ENSG00000146278	ENST00000336032	PNRC1
ENSG00000146278	ENST00000369472	PNRC1
ENSG00000146278	ENST00000354922	PNRC1
ENSG00000165684	ENST00000298532	SNAPC4
ENSG00000048991	ENST00000264160	R3HDM1
ENSG00000048991	ENST00000329971	R3HDM1
ENSG00000135144	ENST00000257600	DTX1
ENSG00000203279	ENST00000366109	AC022542.5
ENSG00000108588	ENST00000225726	CCDC47
ENSG00000108588	ENST00000403162	CCDC47
ENSG00000075420	ENST00000336824	FNDC3B
ENSG00000075420	ENST00000392699	FNDC3B
ENSG00000187796	ENST00000371734	CARD9
ENSG00000187796	ENST00000371732	CARD9
ENSG00000187796	ENST00000315908	CARD9
ENSG00000111880	ENST00000369485	RNGTT
ENSG00000111880	ENST00000265607	RNGTT
ENSG00000111880	ENST00000369475	RNGTT
ENSG00000115839	ENST00000264158	RAB3GAP1
ENSG00000115839	ENST00000375836	RAB3GAP1
ENSG00000126467	ENST00000246801	AC011495.8
ENSG00000126467	ENST00000358830	AC011495.8
ENSG00000118432	ENST00000369501	CNR1
ENSG00000118432	ENST00000369499	CNR1
ENSG00000118432	ENST00000362094	CNR1
ENSG00000136490	ENST00000259006	LIMD2
ENSG00000019144	ENST00000361417	PHLDB1
ENSG00000019144	ENST00000392852	PHLDB1
ENSG00000019144	ENST00000361465	PHLDB1
ENSG00000019144	ENST00000356063	PHLDB1
ENSG00000019144	ENST00000358191	PHLDB1
ENSG00000085998	ENST00000371986	POMGNT1
ENSG00000085998	ENST00000371992	POMGNT1
ENSG00000085998	ENST00000371984	POMGNT1
ENSG00000085998	ENST00000396420	POMGNT1
ENSG00000211435	ENST00000388700	AL138919.12
ENSG00000211421	ENST00000388686	AL133211.9
ENSG00000075651	ENST00000351298	PLD1
ENSG00000075651	ENST00000356327	PLD1
ENSG00000075651	ENST00000340989	PLD1
ENSG00000075651	ENST00000342215	PLD1
ENSG00000199584	ENST00000362714	AC025252.29
ENSG00000117472	ENST00000236130	TSPAN1
ENSG00000117472	ENST00000372003	TSPAN1
ENSG00000135334	ENST00000257787	AKIRIN2
ENSG00000095139	ENST00000392859	ARCN1
ENSG00000095139	ENST00000264028	ARCN1
ENSG00000095139	ENST00000359415	ARCN1
ENSG00000169169	ENST00000405931	CPT1C
ENSG00000169169	ENST00000354199	CPT1C
ENSG00000169169	ENST00000323446	CPT1C
ENSG00000107187	ENST00000371748	LHX3
ENSG00000107187	ENST00000371746	LHX3
ENSG00000107187	ENST00000325195	LHX3
ENSG00000213199	ENST00000357922	ACCN3
ENSG00000213199	ENST00000297512	ACCN3
ENSG00000213199	ENST00000349064	ACCN3
ENSG00000213199	ENST00000377904	ACCN3
ENSG00000176601	ENST00000375845	YSK4
ENSG00000176601	ENST00000358371	YSK4
ENSG00000176601	ENST00000375844	YSK4
ENSG00000176601	ENST00000392918	YSK4
ENSG00000176601	ENST00000392917	YSK4
ENSG00000176601	ENST00000315513	YSK4
ENSG00000176601	ENST00000392915	YSK4
ENSG00000207864	ENST00000385129	AL354893.14
ENSG00000198909	ENST00000361357	MAP3K3
ENSG00000198909	ENST00000361733	MAP3K3
ENSG00000163577	ENST00000295822	EIF5A2
ENSG00000208537	ENST00000385802	AC117476.6
ENSG00000213174	ENST00000392716	AC026316.16
ENSG00000179295	ENST00000351677	PTPN11
ENSG00000179295	ENST00000392597	PTPN11
ENSG00000179295	ENST00000392596	PTPN11
ENSG00000136463	ENST00000258975	CCDC44
ENSG00000082258	ENST00000264157	CCNT2
ENSG00000082258	ENST00000295238	CCNT2
ENSG00000013293	ENST00000231706	SLC7A14
ENSG00000197429	ENST00000396478	IPP
ENSG00000197429	ENST00000359942	IPP
ENSG00000197429	ENST00000396474	IPP
ENSG00000197429	ENST00000372020	IPP
ENSG00000089009	ENST00000202773	RPL6
ENSG00000126457	ENST00000391851	PRMT1
ENSG00000126457	ENST00000351853	PRMT1
ENSG00000126457	ENST00000391849	PRMT1
ENSG00000173826	ENST00000392968	KCNH6
ENSG00000173826	ENST00000350328	KCNH6
ENSG00000173826	ENST00000314672	KCNH6
ENSG00000217213	ENST00000406421	RP11-373A6.1
ENSG00000152128	ENST00000281924	TMEM163
ENSG00000152128	ENST00000392930	TMEM163
ENSG00000172425	ENST00000302783	TTC36
ENSG00000126453	ENST00000246785	BCL2L12
ENSG00000126453	ENST00000246784	BCL2L12
ENSG00000159592	ENST00000355105	GPBP1L1
ENSG00000159592	ENST00000290795	GPBP1L1
ENSG00000163558	ENST00000392722	PRKCI
ENSG00000163558	ENST00000295797	PRKCI
ENSG00000173890	ENST00000402305	GPR160
ENSG00000173890	ENST00000355897	GPR160
ENSG00000152127	ENST00000281923	MGAT5
ENSG00000183840	ENST00000329321	GPR39
ENSG00000159640	ENST00000290866	ACE
ENSG00000159640	ENST00000290863	ACE
ENSG00000220978	ENST00000408051	AC008993.3
ENSG00000008283	ENST00000360793	CYB561
ENSG00000008283	ENST00000392976	CYB561
ENSG00000008283	ENST00000392975	CYB561
ENSG00000126461	ENST00000360565	SCAF1
ENSG00000186825	ENST00000303798	AC103564.5
ENSG00000146282	ENST00000369536	RARS2
ENSG00000146282	ENST00000392851	RARS2
ENSG00000146282	ENST00000369523	RARS2
ENSG00000213222	ENST00000392943	AC093724.3
ENSG00000197927	ENST00000355171	C2orf27
ENSG00000171757	ENST00000316515	LRRC34
ENSG00000126458	ENST00000246792	RRAS
ENSG00000126460	ENST00000246794	PRRG2
ENSG00000204434	ENST00000397487	AC093838.3
ENSG00000204434	ENST00000329081	AC093838.3
ENSG00000085274	ENST00000349841	MYNN
ENSG00000085274	ENST00000356716	MYNN
ENSG00000085274	ENST00000392733	MYNN
ENSG00000085274	ENST00000392731	MYNN
ENSG00000165643	ENST00000298466	SOHLH1
ENSG00000184531	ENST00000333720	AC007849.24
ENSG00000213178	ENST00000392735	AC074033.18
ENSG00000173284	ENST00000309504	AC073869.5
ENSG00000213204	ENST00000369562	C6orf165
ENSG00000213204	ENST00000296885	C6orf165
ENSG00000208349	ENST00000385614	AC073869.5
ENSG00000208350	ENST00000385615	AC073869.5
ENSG00000208360	ENST00000385625	AC073869.5
ENSG00000208361	ENST00000385626	AC073869.5
ENSG00000111300	ENST00000261745	C12orf30
ENSG00000208365	ENST00000385630	AC073869.5
ENSG00000208369	ENST00000385634	AC073869.5
ENSG00000164411	ENST00000296882	GJB7
ENSG00000164411	ENST00000369576	GJB7
ENSG00000208372	ENST00000385637	AC073869.5
ENSG00000089248	ENST00000261735	ERP29
ENSG00000089248	ENST00000392626	ERP29
ENSG00000208374	ENST00000385639	AC073869.5
ENSG00000179843	ENST00000320501	AC073869.5
ENSG00000209022	ENST00000386287	AL133384.12
ENSG00000002933	ENST00000004103	TMEM176A
ENSG00000132780	ENST00000350030	NASP
ENSG00000132780	ENST00000351223	NASP
ENSG00000132780	ENST00000372052	NASP
ENSG00000132780	ENST00000402363	NASP
ENSG00000132780	ENST00000341288	NASP
ENSG00000118058	ENST00000359313	MLL
ENSG00000118058	ENST00000354520	MLL
ENSG00000118058	ENST00000328469	MLL
ENSG00000118058	ENST00000389506	MLL
ENSG00000118058	ENST00000389507	MLL
ENSG00000118058	ENST00000392873	MLL
ENSG00000011028	ENST00000303375	MRC2
ENSG00000135346	ENST00000369582	CGA
ENSG00000211409	ENST00000388674	AL138827.16
ENSG00000167283	ENST00000300688	ATP5L
ENSG00000200242	ENST00000363372	AP003392.2
ENSG00000168830	ENST00000305344	HTR1E
ENSG00000168830	ENST00000392868	HTR1E
ENSG00000168830	ENST00000369584	HTR1E
ENSG00000198270	ENST00000355445	TMEM116
ENSG00000198270	ENST00000354825	TMEM116
ENSG00000211405	ENST00000388670	AL391417.7
ENSG00000106565	ENST00000326442	TMEM176B
ENSG00000106565	ENST00000223298	TMEM176B
ENSG00000142534	ENST00000270625	RPS11
ENSG00000177590	ENST00000313192	AC006479.2
ENSG00000198997	ENST00000362127	AL157400.8
ENSG00000196329	ENST00000358647	GIMAP5
ENSG00000221353	ENST00000408426	AC023158.28
ENSG00000199043	ENST00000362173	AC007938.1
ENSG00000216150	ENST00000401331	AL590618.18
ENSG00000110344	ENST00000252108	UBE4A
ENSG00000106560	ENST00000223293	GIMAP2
ENSG00000133561	ENST00000328902	GIMAP6
ENSG00000133561	ENST00000392862	GIMAP6
ENSG00000111275	ENST00000261733	ALDH2
ENSG00000133574	ENST00000255945	GIMAP4
ENSG00000199719	ENST00000362849	AL049646.19
ENSG00000179144	ENST00000313543	GIMAP7
ENSG00000117450	ENST00000262746	PRDX1
ENSG00000117450	ENST00000319248	PRDX1
ENSG00000117450	ENST00000372079	PRDX1
ENSG00000213205	ENST00000392866	AC092025.3
ENSG00000172421	ENST00000305286	EFCAB3
ENSG00000136002	ENST00000326016	ARHGEF4
ENSG00000136002	ENST00000392954	ARHGEF4
ENSG00000136002	ENST00000392953	ARHGEF4
ENSG00000136002	ENST00000355771	ARHGEF4
ENSG00000167286	ENST00000300692	CD3D
ENSG00000167286	ENST00000392884	CD3D
ENSG00000173302	ENST00000309926	GPR148
ENSG00000204443	ENST00000375923	AC140481.3
ENSG00000122136	ENST00000340780	OBP2A
ENSG00000122136	ENST00000342114	OBP2A
ENSG00000122136	ENST00000371776	OBP2A
ENSG00000132773	ENST00000372090	TOE1
ENSG00000106538	ENST00000223271	RARRES2
ENSG00000165816	ENST00000392982	VWA2
ENSG00000165816	ENST00000369275	VWA2
ENSG00000165816	ENST00000298715	VWA2
ENSG00000136698	ENST00000259216	AC140481.3
ENSG00000160349	ENST00000371781	LCN1
ENSG00000160349	ENST00000263598	LCN1
ENSG00000142541	ENST00000391857	RPL13A
ENSG00000142541	ENST00000270634	RPL13A
ENSG00000149573	ENST00000278937	MPZL2
ENSG00000204445	ENST00000375930	AC013269.10
ENSG00000208274	ENST00000385539	AC004932.4
ENSG00000114209	ENST00000337295	PDCD10
ENSG00000114209	ENST00000392751	PDCD10
ENSG00000114209	ENST00000392750	PDCD10
ENSG00000196861	ENST00000359690	NACA2
ENSG00000213156	ENST00000392641	AC137055.12
ENSG00000122140	ENST00000241600	MRPS2
ENSG00000122140	ENST00000371785	MRPS2
ENSG00000090554	ENST00000204637	FLT3LG
ENSG00000090554	ENST00000344019	FLT3LG
ENSG00000121075	ENST00000240335	TBX4
ENSG00000187013	ENST00000335108	C17orf82
ENSG00000089234	ENST00000327551	BRAP
ENSG00000121068	ENST00000240328	TBX2
ENSG00000208277	ENST00000385542	AC004941.2
ENSG00000208278	ENST00000385543	AC004941.2
ENSG00000213227	ENST00000392994	AC005856.1
ENSG00000196422	ENST00000356818	KIAA0649
ENSG00000196422	ENST00000401470	KIAA0649
ENSG00000211066	ENST00000388331	AC015876.10
ENSG00000170260	ENST00000335870	ZNF212
ENSG00000114204	ENST00000264677	SERPINI2
ENSG00000211058	ENST00000388323	AC079005.9
ENSG00000160593	ENST00000356289	AMICA1
ENSG00000160593	ENST00000292067	AMICA1
ENSG00000095627	ENST00000251864	TDRD1
ENSG00000095627	ENST00000369281	TDRD1
ENSG00000095627	ENST00000369282	TDRD1
ENSG00000095627	ENST00000369280	TDRD1
ENSG00000149575	ENST00000278947	SCN2B
ENSG00000136718	ENST00000259239	IMP4
ENSG00000136710	ENST00000259229	CCDC115
ENSG00000197024	ENST00000335901	ZNF398
ENSG00000208391	ENST00000385656	AC068137.8
ENSG00000104872	ENST00000262265	PIH1D1
ENSG00000208396	ENST00000385661	AC068137.8
ENSG00000208397	ENST00000385662	AC068137.8
ENSG00000208417	ENST00000385682	AC068137.8
ENSG00000208420	ENST00000385685	AC068137.8
ENSG00000130558	ENST00000252854	OLFM1
ENSG00000130558	ENST00000339720	OLFM1
ENSG00000130558	ENST00000277415	OLFM1
ENSG00000130558	ENST00000371799	OLFM1
ENSG00000130558	ENST00000371801	OLFM1
ENSG00000130558	ENST00000371796	OLFM1
ENSG00000130558	ENST00000371793	OLFM1
ENSG00000130558	ENST00000392991	OLFM1
ENSG00000208422	ENST00000385687	AC068137.8
ENSG00000169064	ENST00000392767	ZBBX
ENSG00000169064	ENST00000392766	ZBBX
ENSG00000169064	ENST00000392764	ZBBX
ENSG00000169064	ENST00000307529	ZBBX
ENSG00000204947	ENST00000378061	ZNF425
ENSG00000204947	ENST00000392877	ZNF425
ENSG00000185790	ENST00000331839	AC128686.7
ENSG00000062725	ENST00000083182	APPBP2
ENSG00000208599	ENST00000385864	AC072046.11
ENSG00000213225	ENST00000392970	AC018804.9
ENSG00000104888	ENST00000221485	SLC17A7
ENSG00000208609	ENST00000385874	AC104629.10
ENSG00000208613	ENST00000385878	AC104629.10
ENSG00000213228	ENST00000359713	AC037475.9
ENSG00000137648	ENST00000339018	TMPRSS4
ENSG00000137648	ENST00000392895	TMPRSS4
ENSG00000121871	ENST00000241274	SLITRK3
ENSG00000165813	ENST00000369287	C10orf118
ENSG00000165813	ENST00000369285	C10orf118
ENSG00000165813	ENST00000369286	C10orf118
ENSG00000204842	ENST00000377617	ATXN2
ENSG00000204842	ENST00000389153	ATXN2
ENSG00000204842	ENST00000389154	ATXN2
ENSG00000204842	ENST00000377611	ATXN2
ENSG00000204842	ENST00000392645	ATXN2
ENSG00000141371	ENST00000389937	C17orf64
ENSG00000141371	ENST00000269127	C17orf64
ENSG00000211087	ENST00000388352	AC022023.7
ENSG00000219585	ENST00000406550	RP11-39K24.2
ENSG00000220099	ENST00000401425	RP11-32I2.1
ENSG00000211027	ENST00000388292	AC104763.12
ENSG00000206885	ENST00000384158	SNORA75
ENSG00000043591	ENST00000369295	ADRB1
ENSG00000208292	ENST00000385557	AC073140.5
ENSG00000111252	ENST00000341259	SH2B3
ENSG00000198324	ENST00000392658	FAM109A
ENSG00000198324	ENST00000361483	FAM109A
ENSG00000074219	ENST00000311227	TEAD2
ENSG00000074219	ENST00000377214	TEAD2
ENSG00000160339	ENST00000392997	FCN2
ENSG00000160339	ENST00000291744	FCN2
ENSG00000160339	ENST00000350339	FCN2
ENSG00000135318	ENST00000257770	NT5E
ENSG00000135318	ENST00000369646	NT5E
ENSG00000135318	ENST00000369651	NT5E
ENSG00000135318	ENST00000369647	NT5E
ENSG00000173093	ENST00000308208	CCDC63
ENSG00000106462	ENST00000320356	EZH2
ENSG00000106462	ENST00000350995	EZH2
ENSG00000208293	ENST00000385558	AC006323.3
ENSG00000213211	ENST00000392887	AL135903.12
ENSG00000186298	ENST00000340766	PPP1CC
ENSG00000186298	ENST00000335007	PPP1CC
ENSG00000167434	ENST00000300900	CA4
ENSG00000122986	ENST00000377649	HVCN1
ENSG00000122986	ENST00000356742	HVCN1
ENSG00000122986	ENST00000242607	HVCN1
ENSG00000152076	ENST00000310463	CCDC74B
ENSG00000152076	ENST00000392984	CCDC74B
ENSG00000208423	ENST00000385688	AC018865.4
ENSG00000055130	ENST00000325222	CUL1
ENSG00000196850	ENST00000354300	PPTC7
ENSG00000196850	ENST00000358937	PPTC7
ENSG00000135315	ENST00000403245	KIAA1009
ENSG00000135315	ENST00000369671	KIAA1009
ENSG00000135315	ENST00000257766	KIAA1009
ENSG00000090402	ENST00000264382	SI
ENSG00000208625	ENST00000385890	AC112491.4
ENSG00000170279	ENST00000307003	C7orf33
ENSG00000213210	ENST00000392888	AC005229.2
ENSG00000208301	ENST00000385566	AC079405.4
ENSG00000126088	ENST00000246337	UROD
ENSG00000126088	ENST00000372135	UROD
ENSG00000126088	ENST00000372139	UROD
ENSG00000210472	ENST00000387737	AL136380.22
ENSG00000068097	ENST00000184956	HEATR6
ENSG00000068097	ENST00000393017	HEATR6
ENSG00000130528	ENST00000252825	HRC
ENSG00000130528	ENST00000391863	HRC
ENSG00000177103	ENST00000321322	DSCAML1
ENSG00000169251	ENST00000351193	NMD3
ENSG00000130635	ENST00000355306	COL5A1
ENSG00000130635	ENST00000371817	COL5A1
ENSG00000130635	ENST00000371815	COL5A1
ENSG00000130635	ENST00000371814	COL5A1
ENSG00000130635	ENST00000371820	COL5A1
ENSG00000221269	ENST00000408342	AL512590.2
ENSG00000169255	ENST00000392781	B3GALNT1
ENSG00000169255	ENST00000392780	B3GALNT1
ENSG00000169255	ENST00000320474	B3GALNT1
ENSG00000169255	ENST00000392779	B3GALNT1
ENSG00000189050	ENST00000305783	RNFT1
ENSG00000189050	ENST00000343124	RNFT1
ENSG00000189050	ENST00000324844	RNFT1
ENSG00000203877	ENST00000369689	C6orf59
ENSG00000203877	ENST00000369687	C6orf59
ENSG00000208626	ENST00000385891	AC069224.16
ENSG00000165806	ENST00000369321	CASP7
ENSG00000165806	ENST00000298700	CASP7
ENSG00000165806	ENST00000345633	CASP7
ENSG00000165806	ENST00000369318	CASP7
ENSG00000165806	ENST00000369315	CASP7
ENSG00000165806	ENST00000369331	CASP7
ENSG00000165806	ENST00000393012	CASP7
ENSG00000165806	ENST00000369319	CASP7
ENSG00000165806	ENST00000369316	CASP7
ENSG00000179674	ENST00000320767	ARL14
ENSG00000146250	ENST00000369700	PRSS35
ENSG00000207622	ENST00000384890	AC087893.15
ENSG00000199939	ENST00000363069	AC009476.3
ENSG00000186350	ENST00000356384	RXRA
ENSG00000111231	ENST00000228827	GPN3
ENSG00000110274	ENST00000278935	CEP164
ENSG00000110274	ENST00000375253	CEP164
ENSG00000186432	ENST00000334256	KPNA4
ENSG00000177380	ENST00000334186	PPFIA3
ENSG00000177380	ENST00000334329	PPFIA3
ENSG00000196363	ENST00000358625	WDR5
ENSG00000202468	ENST00000365598	AC090771.4
ENSG00000188396	ENST00000372200	TCTEX1D4
ENSG00000188396	ENST00000339355	TCTEX1D4
ENSG00000196510	ENST00000354390	ANAPC7
ENSG00000212207	ENST00000390905	AL445239.8
ENSG00000050327	ENST00000056217	ARHGEF5
ENSG00000050327	ENST00000344879	ARHGEF5
ENSG00000213214	ENST00000378115	AC004889.1
ENSG00000207261	ENST00000384531	AC112193.2
ENSG00000176366	ENST00000324143	AC106862.3
ENSG00000144233	ENST00000393001	AMMECR1L
ENSG00000144233	ENST00000272647	AMMECR1L
ENSG00000199149	ENST00000362279	AL162375.24
ENSG00000212443	ENST00000391141	SNORA53
ENSG00000144231	ENST00000272645	POLR2D
ENSG00000104848	ENST00000221444	KCNA7
ENSG00000203337	ENST00000366163	AC008687.5
ENSG00000186318	ENST00000392937	BACE1
ENSG00000186318	ENST00000313005	BACE1
ENSG00000186318	ENST00000292095	BACE1
ENSG00000167744	ENST00000301411	NTF4
ENSG00000208315	ENST00000385580	AC073264.5
ENSG00000142937	ENST00000372214	RPS8
ENSG00000142937	ENST00000396651	RPS8
ENSG00000142937	ENST00000372209	RPS8
ENSG00000196337	ENST00000356213	CGB7
ENSG00000196337	ENST00000377280	CGB7
ENSG00000068885	ENST00000326448	IFT80
ENSG00000146904	ENST00000275815	EPHA1
ENSG00000122970	ENST00000242591	IFT81
ENSG00000122970	ENST00000361948	IFT81
ENSG00000160613	ENST00000320934	PCSK7
ENSG00000168811	ENST00000305579	IL12A
ENSG00000189052	ENST00000301408	CGB5
ENSG00000208651	ENST00000385916	AC021654.25
ENSG00000141367	ENST00000269122	CLTC
ENSG00000141367	ENST00000393043	CLTC
ENSG00000160293	ENST00000371846	VAV2
ENSG00000160293	ENST00000325440	VAV2
ENSG00000160293	ENST00000406606	VAV2
ENSG00000160293	ENST00000343203	VAV2
ENSG00000160293	ENST00000371850	VAV2
ENSG00000160293	ENST00000371851	VAV2
ENSG00000118420	ENST00000237186	UBE2CBP
ENSG00000118420	ENST00000369747	UBE2CBP
ENSG00000118420	ENST00000369749	UBE2CBP
ENSG00000118420	ENST00000392921	UBE2CBP
ENSG00000118420	ENST00000369746	UBE2CBP
ENSG00000118420	ENST00000369745	UBE2CBP
ENSG00000146242	ENST00000369750	TPBG
ENSG00000203339	ENST00000366165	AC008687.5
ENSG00000159840	ENST00000354434	ZYX
ENSG00000159840	ENST00000392910	ZYX
ENSG00000159840	ENST00000322764	ZYX
ENSG00000159840	ENST00000404957	ZYX
ENSG00000076513	ENST00000261739	ANKRD13A
ENSG00000076513	ENST00000261738	ANKRD13A
ENSG00000076513	ENST00000334689	ANKRD13A
ENSG00000108406	ENST00000251241	DHX40
ENSG00000221170	ENST00000408243	AP001273.4
ENSG00000104827	ENST00000357383	CGB
ENSG00000159784	ENST00000324572	FAM131B
ENSG00000142945	ENST00000372224	KIF2C
ENSG00000142945	ENST00000372222	KIF2C
ENSG00000142945	ENST00000372218	KIF2C
ENSG00000142945	ENST00000372217	KIF2C
ENSG00000221150	ENST00000408223	AL591969.4
ENSG00000153982	ENST00000376124	GDPD1
ENSG00000153982	ENST00000284116	GDPD1
ENSG00000151967	ENST00000337808	SCHIP1
ENSG00000151967	ENST00000406623	SCHIP1
ENSG00000188037	ENST00000343257	CLCN1
ENSG00000167447	ENST00000300917	C17orf71
ENSG00000208319	ENST00000385584	AC073342.3
ENSG00000126106	ENST00000372244	TMEM53
ENSG00000126106	ENST00000372242	TMEM53
ENSG00000126106	ENST00000372243	TMEM53
ENSG00000126106	ENST00000372237	TMEM53
ENSG00000126106	ENST00000372235	TMEM53
ENSG00000104812	ENST00000323798	GYS1
