Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000091181	ENST00000256452	IL5RA
ENSG00000091181	ENST00000341536	IL5RA
ENSG00000091181	ENST00000418488	IL5RA
ENSG00000091181	ENST00000445864	IL5RA
ENSG00000091181	ENST00000353055	IL5RA
ENSG00000091181	ENST00000438560	IL5RA
ENSG00000091181	ENST00000383846	IL5RA
ENSG00000091181	ENST00000311981	IL5RA
ENSG00000091181	ENST00000430514	IL5RA
ENSG00000091181	ENST00000456302	IL5RA
ENSG00000091181	ENST00000445701	IL5RA
ENSG00000091181	ENST00000427088	IL5RA
ENSG00000230549	ENST00000382655	AF228730.6
ENSG00000169397	ENST00000304639	RNASE3
ENSG00000236125	ENST00000403893	AC130360.7
ENSG00000136315	ENST00000258817	AL355922.4
ENSG00000235778	ENST00000425489	AC130360.8
ENSG00000169385	ENST00000304625	RNASE2
ENSG00000227119	ENST00000454799	AC130360.4-1
ENSG00000181877	ENST00000314552	AC092535.4-1
ENSG00000215372	ENST00000400156	AC130360.4-2
ENSG00000230032	ENST00000446435	AC215219.3-1
ENSG00000187939	ENST00000343572	DOC2B
ENSG00000187939	ENST00000400876	DOC2B
ENSG00000215371	ENST00000400154	DEFB108P1
ENSG00000215371	ENST00000426781	DEFB108P1
ENSG00000159692	ENST00000290921	CTBP1
ENSG00000159692	ENST00000382952	CTBP1
ENSG00000159692	ENST00000382950	CTBP1
ENSG00000177257	ENST00000318157	DEFB4P
ENSG00000226210	ENST00000400706	AC215219.3-2
ENSG00000226210	ENST00000400806	AC215219.3-2
ENSG00000181031	ENST00000323434	RPH3AL
ENSG00000181031	ENST00000331302	RPH3AL
ENSG00000165792	ENST00000382985	METT11D1
ENSG00000165792	ENST00000339374	METT11D1
ENSG00000177243	ENST00000318124	DEFB103A
ENSG00000070031	ENST00000176195	SCT
ENSG00000215211	ENST00000399801	AP006284.2-2
ENSG00000215211	ENST00000441591	AP006284.2-2
ENSG00000069696	ENST00000176183	DRD4
ENSG00000164871	ENST00000359758	SPAG11
ENSG00000164871	ENST00000361111	SPAG11
ENSG00000164871	ENST00000440003	SPAG11
ENSG00000164871	ENST00000297498	SPAG11
ENSG00000164871	ENST00000458665	SPAG11
ENSG00000164871	ENST00000356477	SPAG11
ENSG00000164871	ENST00000317900	SPAG11
ENSG00000164871	ENST00000398462	SPAG11
ENSG00000187624	ENST00000360127	C17orf97
ENSG00000196810	ENST00000357591	C4orf42
ENSG00000234159	ENST00000433427	RBPMSLP
ENSG00000225143	ENST00000453849	AC215219.3-3
ENSG00000234465	ENST00000425561	AC026369.21-1
ENSG00000183688	ENST00000329099	FAM101B
ENSG00000206114	ENST00000355746	FAM138D
ENSG00000206114	ENST00000440796	FAM138D
ENSG00000235591	ENST00000423370	AC026369.21-2
ENSG00000177023	ENST00000316169	DEFB104B
ENSG00000124588	ENST00000426637	NQO2
ENSG00000124588	ENST00000380472	NQO2
ENSG00000124588	ENST00000380455	NQO2
ENSG00000124588	ENST00000380454	NQO2
ENSG00000124588	ENST00000397717	NQO2
ENSG00000124588	ENST00000338130	NQO2
ENSG00000124588	ENST00000380441	NQO2
ENSG00000124588	ENST00000380430	NQO2
ENSG00000124588	ENST00000399551	NQO2
ENSG00000124588	ENST00000445000	NQO2
ENSG00000124588	ENST00000450238	NQO2
ENSG00000124588	ENST00000454015	NQO2
ENSG00000215386	ENST00000308787	C21orf34
ENSG00000215386	ENST00000400176	C21orf34
ENSG00000215386	ENST00000458468	C21orf34
ENSG00000215386	ENST00000400178	C21orf34
ENSG00000215386	ENST00000456342	C21orf34
ENSG00000215386	ENST00000382955	C21orf34
ENSG00000215386	ENST00000419952	C21orf34
ENSG00000215386	ENST00000445461	C21orf34
ENSG00000215386	ENST00000428669	C21orf34
ENSG00000215386	ENST00000435697	C21orf34
ENSG00000215386	ENST00000453910	C21orf34
ENSG00000215386	ENST00000418813	C21orf34
ENSG00000215386	ENST00000441820	C21orf34
ENSG00000187082	ENST00000335479	DEFB106B
ENSG00000120645	ENST00000326261	IQSEC3
ENSG00000120645	ENST00000382841	IQSEC3
ENSG00000177030	ENST00000338675	DEAF1
ENSG00000177030	ENST00000382409	DEAF1
ENSG00000177030	ENST00000359958	DEAF1
ENSG00000177030	ENST00000388804	DEAF1
ENSG00000090316	ENST00000264750	MAEA
ENSG00000090316	ENST00000303400	MAEA
ENSG00000090316	ENST00000452175	MAEA
ENSG00000090316	ENST00000382947	MAEA
ENSG00000072756	ENST00000251607	TRNT1
ENSG00000072756	ENST00000280591	TRNT1
ENSG00000072756	ENST00000339437	TRNT1
ENSG00000072756	ENST00000434583	TRNT1
ENSG00000072756	ENST00000420393	TRNT1
ENSG00000072756	ENST00000413000	TRNT1
ENSG00000072756	ENST00000402675	TRNT1
ENSG00000072756	ENST00000397779	TRNT1
ENSG00000165794	ENST00000298681	SLC39A2
ENSG00000186599	ENST00000335510	DEFB105B
ENSG00000198129	ENST00000355602	DEFB107B
ENSG00000238219	ENST00000433093	AC134684.5-1
ENSG00000227235	ENST00000427440	AC134684.5-2
ENSG00000141252	ENST00000401468	VPS53
ENSG00000141252	ENST00000446250	VPS53
ENSG00000141252	ENST00000437048	VPS53
ENSG00000141252	ENST00000389040	VPS53
ENSG00000141252	ENST00000291074	VPS53
ENSG00000214976	ENST00000399358	VDAC2P
ENSG00000236660	ENST00000456461	FAM90A7
ENSG00000236660	ENST00000382628	FAM90A7
ENSG00000236660	ENST00000416238	FAM90A7
ENSG00000236660	ENST00000417367	FAM90A7
ENSG00000236660	ENST00000400136	FAM90A7
ENSG00000236660	ENST00000435609	FAM90A7
ENSG00000236660	ENST00000400138	FAM90A7
ENSG00000236660	ENST00000400160	FAM90A7
ENSG00000224602	ENST00000418544	AP001346.3
ENSG00000236553	ENST00000425334	AP001346.1
ENSG00000174496	ENST00000451192	AP001172.1-1
ENSG00000174496	ENST00000439037	AP001172.1-1
ENSG00000177042	ENST00000449452	TMEM80
ENSG00000177042	ENST00000397510	TMEM80
ENSG00000177042	ENST00000397512	TMEM80
ENSG00000177042	ENST00000342078	TMEM80
ENSG00000228798	ENST00000413645	AP000473.5
ENSG00000228798	ENST00000438762	AP000473.5
ENSG00000163945	ENST00000296312	KIAA1530
ENSG00000163945	ENST00000389851	KIAA1530
ENSG00000224846	ENST00000429319	RP1-90J20.8
ENSG00000224846	ENST00000456189	RP1-90J20.8
ENSG00000237735	ENST00000444868	AP000473.6
ENSG00000232886	ENST00000430064	AF212831.2
ENSG00000232654	ENST00000428729	FAM136B
ENSG00000217707	ENST00000401898	RP1-40E16.4
ENSG00000225735	ENST00000433383	AP000457.1
ENSG00000233763	ENST00000455327	RP1-40E16.3
ENSG00000233763	ENST00000423062	RP1-40E16.3
ENSG00000233763	ENST00000423429	RP1-40E16.3
ENSG00000111181	ENST00000359674	SLC6A12
ENSG00000111181	ENST00000424061	SLC6A12
ENSG00000111181	ENST00000428720	SLC6A12
ENSG00000111181	ENST00000397296	SLC6A12
ENSG00000111181	ENST00000228777	SLC6A12
ENSG00000113851	ENST00000424814	CRBN
ENSG00000113851	ENST00000231948	CRBN
ENSG00000113851	ENST00000432408	CRBN
ENSG00000113851	ENST00000416085	CRBN
ENSG00000113851	ENST00000450014	CRBN
ENSG00000232560	ENST00000440664	C21orf37
ENSG00000232560	ENST00000458334	C21orf37
ENSG00000232720	ENST00000430573	AC134684.7
ENSG00000229282	ENST00000433761	RP1-40E16.2
ENSG00000236820	ENST00000425547	AC134684.5-3
ENSG00000234301	ENST00000456068	AC134684.5-4
ENSG00000177106	ENST00000318562	EPS8L2
ENSG00000234749	ENST00000413161	AC134684.5
ENSG00000234749	ENST00000429263	AC134684.5
ENSG00000137275	ENST00000259808	RIPK1
ENSG00000137275	ENST00000380409	RIPK1
ENSG00000137275	ENST00000453483	RIPK1
ENSG00000226580	ENST00000445481	AP000963.2
ENSG00000229787	ENST00000451852	AC134684.5-5
ENSG00000179979	ENST00000324803	CRIPAK
ENSG00000179979	ENST00000382944	CRIPAK
ENSG00000215365	ENST00000400142	FAM90A22
ENSG00000215365	ENST00000425087	FAM90A22
ENSG00000215365	ENST00000440914	FAM90A22
ENSG00000235608	ENST00000422806	NKX1-1
ENSG00000174137	ENST00000308132	FAM53A
ENSG00000174137	ENST00000416791	FAM53A
ENSG00000223972	ENST00000456328	AL627309.15-1
ENSG00000225651	ENST00000452131	AC134684.5-6
ENSG00000236995	ENST00000439317	AC134684.5-7
ENSG00000233176	ENST00000429488	AC134684.8
ENSG00000189393	ENST00000342646	FAM90A14
ENSG00000154639	ENST00000284878	CXADR
ENSG00000154639	ENST00000356275	CXADR
ENSG00000154639	ENST00000400166	CXADR
ENSG00000154639	ENST00000400169	CXADR
ENSG00000154639	ENST00000400165	CXADR
ENSG00000154639	ENST00000400162	CXADR
ENSG00000154639	ENST00000306618	CXADR
ENSG00000154639	ENST00000346439	CXADR
ENSG00000233866	ENST00000424770	LA16c-4G1.3
ENSG00000227232	ENST00000438504	WASH5P
ENSG00000227232	ENST00000423562	WASH5P
ENSG00000227232	ENST00000430492	WASH5P
ENSG00000229286	ENST00000448070	LA16c-4G1.4
ENSG00000235265	ENST00000413156	LA16c-4G1.5
ENSG00000231656	ENST00000421107	FAM90A10
ENSG00000231656	ENST00000451412	FAM90A10
ENSG00000231656	ENST00000437675	FAM90A10
ENSG00000163950	ENST00000318386	SLBP
ENSG00000163950	ENST00000429429	SLBP
ENSG00000223875	ENST00000420638	LA16c-60H5.5
ENSG00000223727	ENST00000420000	AC026188.1
ENSG00000223727	ENST00000451031	AC026188.1
ENSG00000223727	ENST00000424934	AC026188.1
ENSG00000223727	ENST00000455703	AC026188.1
ENSG00000215270	ENST00000398242	LA16c-60H5.7
ENSG00000215270	ENST00000399898	LA16c-60H5.7
ENSG00000231946	ENST00000458288	AC084121.13-1
ENSG00000229477	ENST00000452529	FAM90A16
ENSG00000237613	ENST00000417324	FAM138A
ENSG00000206195	ENST00000447898	AP000525.8
ENSG00000206195	ENST00000437781	AP000525.8
ENSG00000206195	ENST00000413768	AP000525.8
ENSG00000206195	ENST00000456786	AP000525.8
ENSG00000206195	ENST00000383038	AP000525.8
ENSG00000206195	ENST00000458623	AP000525.8
ENSG00000206195	ENST00000427906	AP000525.8
ENSG00000206195	ENST00000422937	AP000525.8
ENSG00000137274	ENST00000434640	BPHL
ENSG00000137274	ENST00000430655	BPHL
ENSG00000137274	ENST00000424847	BPHL
ENSG00000137274	ENST00000427657	BPHL
ENSG00000137274	ENST00000380379	BPHL
ENSG00000137274	ENST00000380375	BPHL
ENSG00000137274	ENST00000380368	BPHL
ENSG00000137274	ENST00000433912	BPHL
ENSG00000137274	ENST00000423798	BPHL
ENSG00000233004	ENST00000421949	AL627309.15-2
ENSG00000167695	ENST00000308278	FAM57A
ENSG00000167695	ENST00000301324	FAM57A
ENSG00000167695	ENST00000451373	FAM57A
ENSG00000224710	ENST00000437773	FAM90A8
ENSG00000177693	ENST00000326183	OR4F5
ENSG00000177156	ENST00000319006	TALDO1
ENSG00000010379	ENST00000445055	SLC6A13
ENSG00000010379	ENST00000343164	SLC6A13
ENSG00000010379	ENST00000313154	SLC6A13
ENSG00000010379	ENST00000436453	SLC6A13
ENSG00000232260	ENST00000441537	AP000963.3
ENSG00000232260	ENST00000413813	AP000963.3
ENSG00000237683	ENST00000435839	AL627309.15-3
ENSG00000223535	ENST00000412129	FAM90A16
ENSG00000206252	ENST00000383146	AP000525.1
ENSG00000228463	ENST00000442116	RPL23AP21
ENSG00000228463	ENST00000448958	RPL23AP21
ENSG00000228463	ENST00000424429	RPL23AP21
ENSG00000228463	ENST00000450734	RPL23AP21
ENSG00000228463	ENST00000424587	RPL23AP21
ENSG00000228463	ENST00000335577	RPL23AP21
ENSG00000232775	ENST00000440946	AP000525.10
ENSG00000232775	ENST00000414726	AP000525.10
ENSG00000179409	ENST00000319004	GEMIN4
ENSG00000179409	ENST00000437269	GEMIN4
ENSG00000168936	ENST00000382936	TMEM129
ENSG00000168936	ENST00000303277	TMEM129
ENSG00000144455	ENST00000448413	SUMF1
ENSG00000144455	ENST00000272902	SUMF1
ENSG00000144455	ENST00000383843	SUMF1
ENSG00000144455	ENST00000458465	SUMF1
ENSG00000144455	ENST00000405420	SUMF1
ENSG00000154640	ENST00000339775	BTG3
ENSG00000154640	ENST00000348354	BTG3
ENSG00000154640	ENST00000457956	BTG3
ENSG00000237122	ENST00000456457	AC084121.13-2
ENSG00000231784	ENST00000449830	AC087392.4
ENSG00000231784	ENST00000453414	AC087392.4
ENSG00000225255	ENST00000453395	LA16c-83F12.6
ENSG00000225255	ENST00000438574	LA16c-83F12.6
ENSG00000225255	ENST00000425461	LA16c-83F12.6
ENSG00000235825	ENST00000436308	FAM90A9
ENSG00000237946	ENST00000425842	AC084121.13-3
ENSG00000186572	ENST00000335021	DEFB107A
ENSG00000235992	ENST00000423297	LA16c-91G6.3
ENSG00000186562	ENST00000334773	DEFB105A
ENSG00000237094	ENST00000456623	RP4-669L17.8
ENSG00000237094	ENST00000425496	RP4-669L17.8
ENSG00000237094	ENST00000423728	RP4-669L17.8
ENSG00000237094	ENST00000432964	RP4-669L17.8
ENSG00000237094	ENST00000440038	RP4-669L17.8
ENSG00000237094	ENST00000426316	RP4-669L17.8
ENSG00000237094	ENST00000419160	RP4-669L17.8
ENSG00000237094	ENST00000450885	RP4-669L17.8
ENSG00000186579	ENST00000335186	DEFB106A
ENSG00000177225	ENST00000319863	PDDC1
ENSG00000177225	ENST00000354286	PDDC1
ENSG00000177225	ENST00000397472	PDDC1
ENSG00000177225	ENST00000442059	PDDC1
ENSG00000226956	ENST00000416641	AP000432.2
ENSG00000176782	ENST00000314265	DEFB104A
ENSG00000167699	ENST00000301329	GLOD4
ENSG00000167699	ENST00000397393	GLOD4
ENSG00000167699	ENST00000301328	GLOD4
ENSG00000233653	ENST00000432723	RP4-669L17.9
ENSG00000198062	ENST00000343518	POTEH
ENSG00000198062	ENST00000359587	POTEH
ENSG00000198062	ENST00000354997	POTEH
ENSG00000198062	ENST00000355872	POTEH
ENSG00000198062	ENST00000420985	POTEH
ENSG00000198062	ENST00000417657	POTEH
ENSG00000198062	ENST00000420887	POTEH
ENSG00000198062	ENST00000452800	POTEH
ENSG00000224813	ENST00000431812	RP4-669L17.4
ENSG00000224813	ENST00000445840	RP4-669L17.4
ENSG00000224813	ENST00000455207	RP4-669L17.4
ENSG00000224813	ENST00000455464	RP4-669L17.4
ENSG00000224813	ENST00000440163	RP4-669L17.4
ENSG00000224813	ENST00000453935	RP4-669L17.4
ENSG00000224813	ENST00000431321	RP4-669L17.4
ENSG00000013810	ENST00000313288	TACC3
ENSG00000013810	ENST00000343760	TACC3
ENSG00000013810	ENST00000458173	TACC3
ENSG00000154642	ENST00000284881	C21orf91
ENSG00000154642	ENST00000400559	C21orf91
ENSG00000154642	ENST00000400558	C21orf91
ENSG00000154642	ENST00000405964	C21orf91
ENSG00000154642	ENST00000430815	C21orf91
ENSG00000154642	ENST00000430401	C21orf91
ENSG00000154642	ENST00000439392	C21orf91
ENSG00000178287	ENST00000326558	SPAG11A
ENSG00000178287	ENST00000351436	SPAG11A
ENSG00000178287	ENST00000400126	SPAG11A
ENSG00000178287	ENST00000434307	SPAG11A
ENSG00000178287	ENST00000326545	SPAG11A
ENSG00000178287	ENST00000400125	SPAG11A
ENSG00000178287	ENST00000326625	SPAG11A
ENSG00000178287	ENST00000454911	SPAG11A
ENSG00000235249	ENST00000426406	OR4F29
ENSG00000177236	ENST00000319941	AP006621.1
ENSG00000175928	ENST00000319331	LRRN1
ENSG00000236812	ENST00000437905	RP4-669L17.6
ENSG00000184524	ENST00000330106	CEND1
ENSG00000236601	ENST00000450983	RP4-669L17.2
ENSG00000236601	ENST00000412666	RP4-669L17.2
ENSG00000224779	ENST00000412320	AC130365.5-1
ENSG00000236743	ENST00000441866	RP5-857K21.15
ENSG00000236679	ENST00000458203	RPL23AP24
ENSG00000176797	ENST00000314357	DEFB103B
ENSG00000231709	ENST00000417636	RP5-857K21.1
ENSG00000235146	ENST00000423796	RP5-857K21.3
ENSG00000235146	ENST00000450696	RP5-857K21.3
ENSG00000235146	ENST00000440196	RP5-857K21.3
ENSG00000235146	ENST00000357876	RP5-857K21.3
ENSG00000177542	ENST00000320230	SLC25A22
ENSG00000177542	ENST00000456706	SLC25A22
ENSG00000171711	ENST00000302247	DEFB4
ENSG00000154645	ENST00000427223	CHODL
ENSG00000154645	ENST00000452759	CHODL
ENSG00000154645	ENST00000400128	CHODL
ENSG00000154645	ENST00000400131	CHODL
ENSG00000154645	ENST00000400135	CHODL
ENSG00000154645	ENST00000400127	CHODL
ENSG00000154645	ENST00000299295	CHODL
ENSG00000154645	ENST00000338326	CHODL
ENSG00000154645	ENST00000428689	CHODL
ENSG00000154645	ENST00000454737	CHODL
ENSG00000073614	ENST00000399788	KDM5A
ENSG00000073614	ENST00000399787	KDM5A
ENSG00000073614	ENST00000261253	KDM5A
ENSG00000073614	ENST00000382815	KDM5A
ENSG00000196737	ENST00000358446	AC087392.10
ENSG00000229241	ENST00000450418	AC023480.1
ENSG00000230021	ENST00000440200	RP5-857K21.4
ENSG00000230021	ENST00000441245	RP5-857K21.4
ENSG00000230021	ENST00000448605	RP5-857K21.4
ENSG00000230021	ENST00000419394	RP5-857K21.4
ENSG00000230021	ENST00000414688	RP5-857K21.4
ENSG00000230021	ENST00000447954	RP5-857K21.4
ENSG00000215356	ENST00000400120	AC130365.5-2
ENSG00000215356	ENST00000443676	AC130365.5-2
ENSG00000171861	ENST00000304478	RNMTL1
ENSG00000218422	ENST00000404054	AC016773.8-1
ENSG00000236666	ENST00000422014	LA16c-3G11.5
ENSG00000229907	ENST00000445548	DEFB108P1
ENSG00000234381	ENST00000435410	LA16c-59E1.2
ENSG00000223659	ENST00000452176	RP5-857K21.5
ENSG00000225725	ENST00000420514	FAM66E
ENSG00000170364	ENST00000358065	SETMAR
ENSG00000170364	ENST00000413809	SETMAR
ENSG00000170364	ENST00000425046	SETMAR
ENSG00000170364	ENST00000430981	SETMAR
ENSG00000170364	ENST00000307483	SETMAR
ENSG00000170364	ENST00000425863	SETMAR
ENSG00000170364	ENST00000358950	SETMAR
ENSG00000170364	ENST00000406657	SETMAR
ENSG00000225972	ENST00000416931	RP5-857K21.9
ENSG00000167693	ENST00000336868	NXN
ENSG00000225630	ENST00000457540	RP5-857K21.8
ENSG00000237038	ENST00000453288	AC130365.5-3
ENSG00000237973	ENST00000414273	RP5-857K21.6
ENSG00000225327	ENST00000329157	AC130365.5-4
ENSG00000205989	ENST00000382575	DEFB109P1
ENSG00000224435	ENST00000413428	NF1L4
ENSG00000224435	ENST00000446978	NF1L4
ENSG00000224435	ENST00000426025	NF1L4
ENSG00000229344	ENST00000427426	RP5-857K21.7
ENSG00000227696	ENST00000424328	AC105233.12-1
ENSG00000198744	ENST00000409008	RP5-857K21.14
ENSG00000198744	ENST00000409152	RP5-857K21.14
ENSG00000198744	ENST00000416718	RP5-857K21.14
ENSG00000236728	ENST00000435467	AC036164.14
ENSG00000233115	ENST00000400119	FAM90A11
ENSG00000236201	ENST00000438434	RP5-857K21.12
ENSG00000177370	ENST00000327158	TIMM22
ENSG00000224176	ENST00000411886	AC105233.12-2
ENSG00000185097	ENST00000332831	OR4F16
ENSG00000231755	ENST00000447175	NCRNA00157
ENSG00000226474	ENST00000440999	LA16c-2F2.5
ENSG00000215354	ENST00000439746	FAM90A24P
ENSG00000215354	ENST00000400118	FAM90A24P
ENSG00000215354	ENST00000446252	FAM90A24P
ENSG00000231565	ENST00000438441	LA16c-2F2.7
ENSG00000229376	ENST00000440782	RP11-206L10.15
ENSG00000215369	ENST00000456825	RPL37P3
ENSG00000215369	ENST00000400146	RPL37P3
ENSG00000230471	ENST00000428118	LA16c-2F2.8
ENSG00000224956	ENST00000412867	RP11-206L10.1
ENSG00000224956	ENST00000424791	RP11-206L10.1
ENSG00000230643	ENST00000447704	LA16c-60G3.5
ENSG00000068078	ENST00000360915	FGFR3
ENSG00000068078	ENST00000412135	FGFR3
ENSG00000068078	ENST00000440486	FGFR3
ENSG00000068078	ENST00000340107	FGFR3
ENSG00000068078	ENST00000260795	FGFR3
ENSG00000068078	ENST00000352904	FGFR3
ENSG00000068078	ENST00000312875	FGFR3
ENSG00000235373	ENST00000416385	RP11-206L10.3
ENSG00000228327	ENST00000417659	RP11-206L10.2
ENSG00000228327	ENST00000428504	RP11-206L10.2
ENSG00000177595	ENST00000444618	LRDD
ENSG00000177595	ENST00000407926	LRDD
ENSG00000177595	ENST00000432865	LRDD
ENSG00000177595	ENST00000347755	LRDD
ENSG00000177595	ENST00000411829	LRDD
ENSG00000237299	ENST00000412729	LA16c-60G3.6
ENSG00000234325	ENST00000431226	AC024168.1
ENSG00000227330	ENST00000432412	AP000998.2
ENSG00000229905	ENST00000422528	RP11-206L10.4
ENSG00000213727	ENST00000456143	LA16c-60G3.7
ENSG00000231180	ENST00000426724	AC105233.12-3
ENSG00000237491	ENST00000457084	RP11-206L10.9
ENSG00000237491	ENST00000429505	RP11-206L10.9
ENSG00000237491	ENST00000434264	RP11-206L10.9
ENSG00000237491	ENST00000443772	RP11-206L10.9
ENSG00000237491	ENST00000412115	RP11-206L10.9
ENSG00000154646	ENST00000284885	PRSS7
ENSG00000154646	ENST00000422787	PRSS7
ENSG00000197049	ENST00000358533	AL669831.13-1
ENSG00000232779	ENST00000442363	AC105233.12-4
ENSG00000159842	ENST00000302538	ABR
ENSG00000159842	ENST00000291107	ABR
ENSG00000159842	ENST00000382259	ABR
ENSG00000227013	ENST00000420198	AC105233.12-5
ENSG00000230092	ENST00000447500	RP11-206L10.10
ENSG00000230092	ENST00000435300	RP11-206L10.10
ENSG00000231249	ENST00000412804	AC024168.2
ENSG00000215268	ENST00000399896	LA16c-60G3.8
ENSG00000215268	ENST00000417863	LA16c-60G3.8
ENSG00000235383	ENST00000431438	AC068020.7-1
ENSG00000234656	ENST00000421272	AL669831.13-2
ENSG00000164845	ENST00000427893	AC068020.7-2
ENSG00000164845	ENST00000338711	AC068020.7-2
ENSG00000177757	ENST00000326734	FAM87B
ENSG00000225880	ENST00000426669	NCRNA00115
ENSG00000233408	ENST00000444162	LA16c-23H5.4
ENSG00000173295	ENST00000310542	AC068020.7-3
ENSG00000235759	ENST00000443989	LA16c-23H5.6
ENSG00000230388	ENST00000438624	FAM41C
ENSG00000230388	ENST00000448316	FAM41C
ENSG00000228794	ENST00000445118	RP11-206L10.11
ENSG00000228794	ENST00000441765	RP11-206L10.11
ENSG00000228794	ENST00000449005	RP11-206L10.11
ENSG00000228794	ENST00000416570	RP11-206L10.11
ENSG00000228794	ENST00000415295	RP11-206L10.11
ENSG00000228794	ENST00000448975	RP11-206L10.11
ENSG00000228794	ENST00000425657	RP11-206L10.11
ENSG00000182319	ENST00000330777	AC068353.34
ENSG00000232325	ENST00000418973	AC093627.4
ENSG00000130538	ENST00000252835	OR11H1
ENSG00000176305	ENST00000389800	AC087269.5
ENSG00000228708	ENST00000455391	AL109763.1
ENSG00000177706	ENST00000313766	FAM20C
ENSG00000236831	ENST00000429435	LA16c-58F10.2
ENSG00000147324	ENST00000276282	MFHAS1
ENSG00000224141	ENST00000437492	AL109763.2
ENSG00000224141	ENST00000355189	AL109763.2
ENSG00000224141	ENST00000414582	AL109763.2
ENSG00000236097	ENST00000441221	LA16c-53D1.2
ENSG00000230368	ENST00000437465	RP11-206L10.12
ENSG00000230368	ENST00000446136	RP11-206L10.12
ENSG00000230368	ENST00000432963	RP11-206L10.12
ENSG00000230368	ENST00000427857	RP11-206L10.12
ENSG00000184624	ENST00000425869	LA16c-13E4.2
ENSG00000120647	ENST00000422000	CCDC77
ENSG00000120647	ENST00000412006	CCDC77
ENSG00000120647	ENST00000239830	CCDC77
ENSG00000230233	ENST00000416002	AF240627.2
ENSG00000233609	ENST00000438775	AC087763.10-1
ENSG00000236235	ENST00000448473	LA16c-13E4.3
ENSG00000198618	ENST00000394336	PPIAL3
ENSG00000198618	ENST00000358455	PPIAL3
ENSG00000168924	ENST00000302787	LETM1
ENSG00000234711	ENST00000415481	RP11-206L10.13
ENSG00000237270	ENST00000451773	AC145676.2
ENSG00000235361	ENST00000438344	AC016292.1
ENSG00000225293	ENST00000399687	ABCD1P4
ENSG00000177600	ENST00000321153	RPLP2
ENSG00000232193	ENST00000440372	AL157359.4
ENSG00000226256	ENST00000419762	AC187652.1
ENSG00000232602	ENST00000453622	AL645608.30-1
ENSG00000205899	ENST00000391429	BHLHA9
ENSG00000104626	ENST00000250263	ERI1
ENSG00000226204	ENST00000449840	AL157359.3
ENSG00000230699	ENST00000448179	RP11-54O7.2
ENSG00000230699	ENST00000398216	RP11-54O7.2
ENSG00000235965	ENST00000450653	AP000431.1
ENSG00000231097	ENST00000439877	AC187653.1
